learnable	normalized	partOfSpeech	source
juicio	juicio	noun	Duolingo
julio	julio	noun	Duolingo
junio	junio	noun	Duolingo
junta	junta	noun	Duolingo
junto	junto	adjective	Duolingo
juntos	juntos	adjective	Duolingo
justicia	justicia	noun	Duolingo
justo	justo	adjective	Duolingo
kilómetro	kilometro	noun	Duolingo
kilómetros	kilometros	noun	Duolingo
la	la	determiner	Duolingo
la	la	pronoun	Duolingo
la amarilla	la amarilla		Duolingo
la mano	la mano		Duolingo
la más	la mas		Duolingo
la mayoría de	la mayoria de		Duolingo
la mitad de	la mitad de		Duolingo
la parte de abajo	la parte de abajo		Duolingo
la quiero	la quiero		Duolingo
la tuya	la tuya		Duolingo
la verdad	la verdad		Duolingo
labios	labios	noun	Duolingo
laboratorio	laboratorio	noun	Duolingo
laboratorios	laboratorios	noun	Duolingo
lado	lado	noun	Duolingo
lados	lados	noun	Duolingo
lagos	lagos	noun	Duolingo
lágrimas	lagrimas	noun	Duolingo
lamento que	lamento que		Duolingo
lámpara	lampara	noun	Duolingo
lana	lana	noun	Duolingo
lancé	lance	verb	Duolingo
lanzas	lanzas	verb	Duolingo
larga	larga	adjective	Duolingo
largas	largas	adjective	Duolingo
largo	largo	adjective	Duolingo
largos	largos	adjective	Duolingo
las	las	determiner	Duolingo
las	las	pronoun	Duolingo
las afueras	las afueras		Duolingo
las afueras de la ciudad	las afueras de la ciudad		Duolingo
las comen	las comen		Duolingo
las frutas	las frutas		Duolingo
las necesita	las necesita		Duolingo
las nuestras	las nuestras		Duolingo
lástima	lastima	noun	Duolingo
latina	latina	adjective	Duolingo
latinos	latinos	adjective	Duolingo
lavaba	lavaba	verb	Duolingo
lavábamos	lavabamos	verb	Duolingo
lavadora	lavadora	noun	Duolingo
lavamanos	lavamanos	noun	Duolingo
lavan	lavan	verb	Duolingo
lavaplatos	lavaplatos	noun	Duolingo
lavar	lavar	verb	Duolingo
lavarla	lavarla	pronoun	Duolingo
lavarlas	lavarlas	pronoun	Duolingo
lavarlo	lavarlo		Duolingo
lavarme	lavarme	pronoun	Duolingo
lavarnos	lavarnos	pronoun	Duolingo
lavaron	lavaron	verb	Duolingo
lavarse	lavarse	pronoun	Duolingo
lavarte	lavarte	pronoun	Duolingo
lavaste	lavaste	verb	Duolingo
lávate	lavate	pronoun	Duolingo
lavavajillas	lavavajillas	noun	Duolingo
lávese	lavese	pronoun	Duolingo
lavó	lavo	verb	Duolingo
le	le	pronoun	Duolingo
le das	le das		Duolingo
le doy	le doy		Duolingo
le encanta	le encanta		Duolingo
le gusta	le gusta		Duolingo
le gustan	le gustan		Duolingo
le hago	le hago		Duolingo
le interesa	le interesa		Duolingo
lea	lea	verb	Duolingo
leas	leas	verb	Duolingo
lecciones	lecciones	noun	Duolingo
leche	leche	noun	Duolingo
lechuga	lechuga	noun	Duolingo
lectura	lectura	noun	Duolingo
lee	lee	verb	Duolingo
leéis	leeis	verb	Duolingo
leemos	leemos	verb	Duolingo
leen	leen	verb	Duolingo
leer	leer		Duolingo
leer	leer	verb	Duolingo
leer este	leer este		Duolingo
leerá	leera		Duolingo
leerán	leeran	verb	Duolingo
leerlo	leerlo		Duolingo
lees	lees		Duolingo
lees	lees	verb	Duolingo
legal	legal	adjective	Duolingo
legales	legales	adjective	Duolingo
legislación	legislacion	noun	Duolingo
leí	lei	verb	Duolingo
leía	leia	verb	Duolingo
leías	leias	verb	Duolingo
leímos	leimos	verb	Duolingo
leíste	leiste	verb	Duolingo
lejos	lejos	adverb	Duolingo
lengua	lengua	noun	Duolingo
lenguaje	lenguaje	noun	Duolingo
lenguas	lenguas	noun	Duolingo
lentamente	lentamente	adverb	Duolingo
lentejas	lentejas	noun	Duolingo
lentes	lentes	noun	Duolingo
lento	lento	adverb	Duolingo
leo	leo		Duolingo
leo	leo	verb	Duolingo
león	leon	noun	Duolingo
les	les	pronoun	Duolingo
les encanta	les encanta		Duolingo
les gusta	les gusta		Duolingo
les interesa	les interesa		Duolingo
letra	letra	noun	Duolingo
levanta	levanta	verb	Duolingo
levantan	levantan	verb	Duolingo
levantarme	levantarme	pronoun	Duolingo
levantarse	levantarse	pronoun	Duolingo
levantarte	levantarte	pronoun	Duolingo
levántate	levantate	pronoun	Duolingo
levántese	levantese	pronoun	Duolingo
ley	ley	noun	Duolingo
leyendo	leyendo	verb	Duolingo
leyeron	leyeron	verb	Duolingo
leyes	leyes	noun	Duolingo
leyó	leyo	verb	Duolingo
libertad	libertad	noun	Duolingo
libre	libre	adjective	Duolingo
libres	libres	adjective	Duolingo
libro	libro		Duolingo
libro	libro	noun	Duolingo
libro de texto	libro de texto		Duolingo
libros	libros	noun	Duolingo
libros de ejercicios	libros de ejercicios		Duolingo
licencia de conducir	licencia de conducir		Duolingo
liga	liga	noun	Duolingo
ligeras	ligeras	adjective	Duolingo
Lima	lima	proper noun	Duolingo
límite	limite	noun	Duolingo
límites	limites	noun	Duolingo
limón	limon	noun	Duolingo
limpia	limpia	adjective	Duolingo
limpia	limpia	verb	Duolingo
limpiaban	limpiaban	verb	Duolingo
limpiabas	limpiabas	verb	Duolingo
limpiador	limpiador	noun	Duolingo
limpiadora	limpiadora	noun	Duolingo
limpiadores	limpiadores	noun	Duolingo
límpialas	limpialas		Duolingo
limpiamos	limpiamos	verb	Duolingo
limpian	limpian	verb	Duolingo
limpiando	limpiando	verb	Duolingo
limpiar	limpiar	verb	Duolingo
limpiaron	limpiaron	verb	Duolingo
limpias	limpias	adjective	Duolingo
limpias	limpias	verb	Duolingo
limpiaste	limpiaste	verb	Duolingo
limpieza	limpieza	noun	Duolingo
limpio	limpio	adjective	Duolingo
limpió	limpio	verb	Duolingo
línea	linea	noun	Duolingo
líneas	lineas	noun	Duolingo
liso	liso	adjective	Duolingo
lista	lista	adjective	Duolingo
lista	lista	noun	Duolingo
literatura	literatura	noun	Duolingo
llama	llama	verb	Duolingo
llamaba	llamaba	verb	Duolingo
llamada	llamada	noun	Duolingo
llamadas	llamadas	noun	Duolingo
llamamos	llamamos	verb	Duolingo
llaman	llaman	verb	Duolingo
llamando	llamando	verb	Duolingo
llamándola	llamandola	pronoun	Duolingo
llamándolo	llamandolo	pronoun	Duolingo
llamar	llamar	verb	Duolingo
llamará	llamara	verb	Duolingo
llamaré	llamare	verb	Duolingo
llamaron	llamaron	verb	Duolingo
llamas	llamas	verb	Duolingo
llamaste	llamaste	verb	Duolingo
llame	llame	verb	Duolingo
llamen	llamen	verb	Duolingo
llamó	llamo	verb	Duolingo
llave	llave	noun	Duolingo
llaves	llaves	noun	Duolingo
llega	llega	verb	Duolingo
llegaba	llegaba	verb	Duolingo
llegada	llegada	noun	Duolingo
llegamos	llegamos	verb	Duolingo
llegar	llegar	verb	Duolingo
llegará	llegara	verb	Duolingo
llegaré	llegare	verb	Duolingo
llegaremos	llegaremos	verb	Duolingo
llegaron	llegaron	verb	Duolingo
llegas	llegas	verb	Duolingo
llegaste	llegaste	verb	Duolingo
llegó	llego	verb	Duolingo
llegue	llegue	verb	Duolingo
llena	llena	verb	Duolingo
llenas	llenas	adjective	Duolingo
llene	llene	verb	Duolingo
lleno	lleno	verb	Duolingo
lleva	lleva	verb	Duolingo
lleva puesto	lleva puesto		Duolingo
llevaba	llevaba	verb	Duolingo
llévame	llevame	pronoun	Duolingo
llevamos	llevamos	verb	Duolingo
llevan	llevan	verb	Duolingo
llevar	llevar	verb	Duolingo
llevarnos bien	llevarnos bien		Duolingo
llevas	llevas	verb	Duolingo
llevaste	llevaste	verb	Duolingo
llévate	llevate	pronoun	Duolingo
lléveme	lleveme	pronoun	Duolingo
lleves	lleves	verb	Duolingo
llevo	llevo	verb	Duolingo
lloraban	lloraban	verb	Duolingo
llorabas	llorabas	verb	Duolingo
llorar	llorar	verb	Duolingo
llover	llover	verb	Duolingo
lloverá	llovera	verb	Duolingo
llovía	llovia	verb	Duolingo
lloviendo	lloviendo	verb	Duolingo
llovió	llovio	verb	Duolingo
llueve	llueve	verb	Duolingo
lluvia	lluvia	noun	Duolingo
lluvias	lluvias	noun	Duolingo
lo	lo	pronoun	Duolingo
lo compro	lo compro		Duolingo
lo contrario	lo contrario		Duolingo
lo curioso	lo curioso		Duolingo
lo es	lo es		Duolingo
lo está	lo esta		Duolingo
lo interesante	lo interesante		Duolingo
lo lamento	lo lamento		Duolingo
lo más divertido	lo mas divertido		Duolingo
lo más importante	lo mas importante		Duolingo
lo mismo	lo mismo		Duolingo
lo mismo que	lo mismo que		Duolingo
lo que	lo que		Duolingo
lo quiero	lo quiero		Duolingo
lo raro	lo raro		Duolingo
lo siento	lo siento		Duolingo
lo siento	lo siento	interjection	Duolingo
local	local	adjective	Duolingo
loco	loco	adjective	Duolingo
locos	locos	adjective	Duolingo
locos	locos	noun	Duolingo
lógica	logica	adjective	Duolingo
lógico	logico	adjective	Duolingo
lograr	lograr	verb	Duolingo
logró	logro	verb	Duolingo
los	los	determiner	Duolingo
los	los	pronoun	Duolingo
los años	los anos		Duolingo
los comen	los comen		Duolingo
los deportes	los deportes		Duolingo
los gatos	los gatos		Duolingo
los lunes	los lunes		Duolingo
los maestros	los maestros		Duolingo
los médicos	los medicos		Duolingo
los necesita	los necesita		Duolingo
los padres	los padres		Duolingo
los perros	los perros		Duolingo
luces	luces	noun	Duolingo
luego	luego		Duolingo
luego	luego	adverb	Duolingo
lugar	lugar	noun	Duolingo
lugares	lugares	noun	Duolingo
luna	luna	noun	Duolingo
lunes	lunes	noun	Duolingo
luz	luz	noun	Duolingo
madera	madera	noun	Duolingo
madre	madre		Duolingo
madre	madre	noun	Duolingo
madrugada	madrugada	noun	Duolingo
maestra	maestra	noun	Duolingo
maestras	maestras	noun	Duolingo
maestro	maestro		Duolingo
maestro	maestro	noun	Duolingo
maestros	maestros	noun	Duolingo
magia	magia	noun	Duolingo
maíz	maiz	noun	Duolingo
mal	mal	adjective	Duolingo
mal	mal	adverb	Duolingo
mal	mal	noun	Duolingo
mal tiempo	mal tiempo		Duolingo
mala	mala	adjective	Duolingo
maleta	maleta		Duolingo
maleta	maleta	noun	Duolingo
maletas	maletas	noun	Duolingo
malísima	malisima	adjective	Duolingo
malísimos	malisimos	adjective	Duolingo
malo	malo	adjective	Duolingo
malos	malos	adjective	Duolingo
mamá	mama	noun	Duolingo
mañana	manana	adverb	Duolingo
mañana	manana	noun	Duolingo
manda	manda	verb	Duolingo
mandamos	mandamos	verb	Duolingo
mandan	mandan	verb	Duolingo
mandar	mandar	verb	Duolingo
mandaste	mandaste	verb	Duolingo
mandé	mande	verb	Duolingo
maneja	maneja	verb	Duolingo
manejaba	manejaba	verb	Duolingo
manejan	manejan	verb	Duolingo
manejar	manejar	verb	Duolingo
manejo	manejo	verb	Duolingo
manera	manera	noun	Duolingo
mangos	mangos	noun	Duolingo
manifestación	manifestacion	noun	Duolingo
manifestaciones	manifestaciones	noun	Duolingo
mano	mano	noun	Duolingo
mano de obra	mano de obra		Duolingo
manos	manos	noun	Duolingo
mantenemos	mantenemos	verb	Duolingo
mantener	mantener	verb	Duolingo
mantengo	mantengo	verb	Duolingo
mantequilla	mantequilla	noun	Duolingo
mantequilla de maní	mantequilla de mani		Duolingo
mantiene	mantiene	verb	Duolingo
manuela	manuela	proper noun	Duolingo
manzana	manzana	noun	Duolingo
manzanas	manzanas	noun	Duolingo
mapa	mapa	noun	Duolingo
maquillaje	maquillaje	noun	Duolingo
máquina	maquina	noun	Duolingo
máquinas	maquinas	noun	Duolingo
mar	mar	noun	Duolingo
maravillosas	maravillosas	adjective	Duolingo
maravilloso	maravilloso	adjective	Duolingo
mareada	mareada	adjective	Duolingo
margen	margen	noun	Duolingo
marido	marido	noun	Duolingo
mariscos	mariscos	noun	Duolingo
marrón	marron		Duolingo
marrones	marrones	noun	Duolingo
martes	martes	noun	Duolingo
marzo	marzo	noun	Duolingo
más	mas		Duolingo
más	mas	adjective	Duolingo
más	mas	adverb	Duolingo
más o menos	mas o menos		Duolingo
más que	mas que		Duolingo
masa	masa	noun	Duolingo
mascota	mascota	noun	Duolingo
mascotas	mascotas	noun	Duolingo
matar	matar	verb	Duolingo
matarán	mataran	verb	Duolingo
matemáticas	matematicas	noun	Duolingo
materia	materia	noun	Duolingo
material	material	noun	Duolingo
materias	materias	noun	Duolingo
matrimonio	matrimonio	noun	Duolingo
máxima	maxima	adjective	Duolingo
máximo	maximo	adjective	Duolingo
mayo	mayo	noun	Duolingo
mayonesa	mayonesa	noun	Duolingo
mayor	mayor	adjective	Duolingo
mayores	mayores	adjective	Duolingo
mayoría	mayoria	noun	Duolingo
me	me	pronoun	Duolingo
me acostaré	me acostare		Duolingo
me acuerdo	me acuerdo		Duolingo
me ama	me ama		Duolingo
me ayudas	me ayudas		Duolingo
me bajo	me bajo		Duolingo
me cae bien	me cae bien		Duolingo
me cae mal	me cae mal		Duolingo
me caigo	me caigo		Duolingo
me caso	me caso		Duolingo
me cepillé	me cepille		Duolingo
me compra	me compra		Duolingo
me conoce	me conoce		Duolingo
me despierto	me despierto		Duolingo
me dice	me dice		Duolingo
me dices	me dices		Duolingo
me duché	me duche		Duolingo
me ducho	me ducho		Duolingo
me encanta	me encanta		Duolingo
me encuentro	me encuentro		Duolingo
me enseña	me ensena		Duolingo
me escondí	me escondi		Duolingo
me escucha	me escucha		Duolingo
me fui	me fui		Duolingo
me gusta	me gusta		Duolingo
me iba	me iba		Duolingo
me interesa	me interesa		Duolingo
me iré	me ire		Duolingo
me la	me la		Duolingo
me lavo	me lavo		Duolingo
me levantaba	me levantaba		Duolingo
me levanté	me levante		Duolingo
me levanto	me levanto		Duolingo
me llaman	me llaman		Duolingo
me llamo	me llamo		Duolingo
me llevaba bien	me llevaba bien		Duolingo
me lo	me lo		Duolingo
me lo llevo	me lo llevo		Duolingo
me lo quedo	me lo quedo		Duolingo
me los llevo	me los llevo		Duolingo
me necesita	me necesita		Duolingo
me olvido	me olvido		Duolingo
me pierdo	me pierdo		Duolingo
me pongo	me pongo		Duolingo
me preocupo	me preocupo		Duolingo
me probé	me probe		Duolingo
me puede cambiar	me puede cambiar		Duolingo
me puede decir	me puede decir		Duolingo
me puede traer	me puede traer		Duolingo
me puedes decir	me puedes decir		Duolingo
me puedo probar	me puedo probar		Duolingo
me puse	me puse		Duolingo
me quedaré con	me quedare con		Duolingo
me quedé	me quede		Duolingo
me quedo	me quedo		Duolingo
me quedo con	me quedo con		Duolingo
me reuní	me reuni		Duolingo
me río	me rio		Duolingo
me siento	me siento		Duolingo
me subo	me subo		Duolingo
me veo	me veo		Duolingo
me voy	me voy		Duolingo
mecánica	mecanica	noun	Duolingo
mecánico	mecanico	noun	Duolingo
mecánicos	mecanicos	noun	Duolingo
media	media	noun	Duolingo
medianoche	medianoche	noun	Duolingo
medias	medias	noun	Duolingo
médica	medica	noun	Duolingo
médicas	medicas	noun	Duolingo
medicina	medicina		Duolingo
medicina	medicina	noun	Duolingo
médico	medico	noun	Duolingo
médicos	medicos	noun	Duolingo
medida	medida	noun	Duolingo
medidas	medidas	noun	Duolingo
medio	medio	noun	Duolingo
medio ambiente	medio ambiente		Duolingo
mediodía	mediodia	noun	Duolingo
mejor	mejor	adjective	Duolingo
mejor	mejor	adverb	Duolingo
mejora	mejora	verb	Duolingo
mejorar	mejorar	verb	Duolingo
mejorarán	mejoraran	verb	Duolingo
mejores	mejores	adjective	Duolingo
mejoro	mejoro	verb	Duolingo
melón	melon	noun	Duolingo
memoria	memoria	noun	Duolingo
memorizan	memorizan	verb	Duolingo
menciona	menciona	verb	Duolingo
mencionó	menciono	verb	Duolingo
menor	menor	adjective	Duolingo
menores	menores	adjective	Duolingo
menos	menos	adjective	Duolingo
menos	menos	adverb	Duolingo
menos	menos	noun	Duolingo
menos mal	menos mal		Duolingo
menos que	menos que		Duolingo
mensaje	mensaje	noun	Duolingo
mensajes	mensajes	noun	Duolingo
mente	mente		Duolingo
mente	mente	noun	Duolingo
menú	menu	noun	Duolingo
mercado	mercado	noun	Duolingo
mercados	mercados	noun	Duolingo
mes	mes	noun	Duolingo
mesa	mesa		Duolingo
mesa	mesa	noun	Duolingo
mesas de noche	mesas de noche		Duolingo
mesera	mesera	noun	Duolingo
mesero	mesero	noun	Duolingo
meseros	meseros	noun	Duolingo
meses	meses	noun	Duolingo
mesita	mesita	noun	Duolingo
metal	metal	noun	Duolingo
metas	metas	noun	Duolingo
método	metodo	noun	Duolingo
métodos	metodos	noun	Duolingo
metro	metro	noun	Duolingo
metros	metros	noun	Duolingo
mexicana	mexicana	adjective	Duolingo
mexicanas	mexicanas	noun	Duolingo
mexicano	mexicano	adjective	Duolingo
mexicanos	mexicanos	adjective	Duolingo
mexicanos	mexicanos	noun	Duolingo
méxico	mexico	proper noun	Duolingo
mezcla	mezcla	verb	Duolingo
mezclan	mezclan	verb	Duolingo
mezclar	mezclar	verb	Duolingo
mi	mi		Duolingo
mi	mi	determiner	Duolingo
mí	mi	pronoun	Duolingo
mi nuevo	mi nuevo		Duolingo
mía	mia	adjective	Duolingo
mía	mia	pronoun	Duolingo
mías	mias	adjective	Duolingo
microondas	microondas	noun	Duolingo
miedo	miedo	noun	Duolingo
mientras	mientras	conjunction	Duolingo
mientras tanto	mientras tanto		Duolingo
miércoles	miercoles	noun	Duolingo
mil	mil	numeral	Duolingo
mil disculpas	mil disculpas		Duolingo
mil gracias	mil gracias		Duolingo
mil millones	mil millones		Duolingo
miles	miles	noun	Duolingo
miles	miles	numeral	Duolingo
millas	millas	noun	Duolingo
millón	millon	noun	Duolingo
millones	millones	noun	Duolingo
mínima	minima	adjective	Duolingo
mínimo	minimo	adjective	Duolingo
ministerio	ministerio	noun	Duolingo
ministra	ministra	noun	Duolingo
ministras	ministras	noun	Duolingo
ministro	ministro	noun	Duolingo
minuto	minuto	noun	Duolingo
minutos	minutos	noun	Duolingo
mío	mio	adjective	Duolingo
mío	mio	pronoun	Duolingo
míos	mios	adjective	Duolingo
mira	mira		Duolingo
mira	mira	verb	Duolingo
miraba	miraba	verb	Duolingo
miraban	miraban	verb	Duolingo
mirada	mirada	noun	Duolingo
miramos	miramos	verb	Duolingo
mirando	mirando	verb	Duolingo
mirar	mirar	verb	Duolingo
miraron	miraron	verb	Duolingo
miras	miras	verb	Duolingo
miraste	miraste	verb	Duolingo
miré	mire	verb	Duolingo
miren	miren	verb	Duolingo
miro	miro	verb	Duolingo
mis	mis	determiner	Duolingo
misión	mision	noun	Duolingo
misma	misma	adjective	Duolingo
mismas	mismas	adjective	Duolingo
mismo	mismo	adjective	Duolingo
mismos	mismos	adjective	Duolingo
mitad	mitad	noun	Duolingo
mochila	mochila	noun	Duolingo
moda	moda	noun	Duolingo
modas	modas	noun	Duolingo
modelo	modelo	noun	Duolingo
modelos	modelos	noun	Duolingo
moderna	moderna	adjective	Duolingo
modernas	modernas	adjective	Duolingo
moderno	moderno	adjective	Duolingo
modernos	modernos	adjective	Duolingo
mojadas	mojadas	adjective	Duolingo
mojado	mojado	adjective	Duolingo
mojados	mojados	adjective	Duolingo
molesta	molesta	verb	Duolingo
molestos	molestos	adjective	Duolingo
momento	momento	noun	Duolingo
momentos	momentos	noun	Duolingo
monas	monas	noun	Duolingo
moneda	moneda	noun	Duolingo
mono	mono	noun	Duolingo
monos	monos	noun	Duolingo
montaba	montaba	verb	Duolingo
montabas	montabas	verb	Duolingo
montamos	montamos	verb	Duolingo
montan	montan	verb	Duolingo
montaña	montana	noun	Duolingo
montañas	montanas	noun	Duolingo
montar	montar	verb	Duolingo
montaron	montaron	verb	Duolingo
montaste	montaste	verb	Duolingo
monté	monte	verb	Duolingo
monumento	monumento	noun	Duolingo
monumentos	monumentos	noun	Duolingo
morada	morada	adjective	Duolingo
morenos	morenos	adjective	Duolingo
morir	morir	verb	Duolingo
mostaza	mostaza	noun	Duolingo
mostramos	mostramos	verb	Duolingo
mostrar	mostrar	verb	Duolingo
mostró	mostro	verb	Duolingo
motivo	motivo	noun	Duolingo
motivos	motivos	noun	Duolingo
moto	moto	noun	Duolingo
motor	motor	noun	Duolingo
motores	motores	noun	Duolingo
mover	mover	verb	Duolingo
movimiento	movimiento	noun	Duolingo
movimientos	movimientos	noun	Duolingo
mucha	mucha	determiner	Duolingo
muchacha	muchacha	noun	Duolingo
muchacho	muchacho	noun	Duolingo
muchas	muchas	adjective	Duolingo
muchas	muchas	determiner	Duolingo
muchas gracias	muchas gracias		Duolingo
muchísimas gracias	muchisimas gracias		Duolingo
mucho	mucho		Duolingo
mucho	mucho	adjective	Duolingo
mucho	mucho	adverb	Duolingo
mucho gusto	mucho gusto		Duolingo
mucho gusto	mucho gusto	interjection	Duolingo
muchos	muchos	adjective	Duolingo
muchos	muchos	determiner	Duolingo
muebles	muebles	noun	Duolingo
muertas	muertas	adjective	Duolingo
muerto	muerto	adjective	Duolingo
muertos	muertos	adjective	Duolingo
muestra	muestra	verb	Duolingo
muestran	muestran	verb	Duolingo
muestras	muestras	verb	Duolingo
mujer	mujer	noun	Duolingo
mujeres	mujeres	noun	Duolingo
múltiples	multiples	adjective	Duolingo
mundial	mundial	adjective	Duolingo
mundiales	mundiales	adjective	Duolingo
mundo	mundo	noun	Duolingo
muñeca	muneca	noun	Duolingo
muñecas	munecas	noun	Duolingo
muriendo	muriendo	verb	Duolingo
murió	murio	verb	Duolingo
museo	museo		Duolingo
museo	museo	noun	Duolingo
música	musica	noun	Duolingo
musical	musical	adjective	Duolingo
musicales	musicales	adjective	Duolingo
muy	muy		Duolingo
muy	muy	adverb	Duolingo
muy amable	muy amable		Duolingo
nacer	nacer	verb	Duolingo
nación	nacion	noun	Duolingo
nacional	nacional	adjective	Duolingo
nacionales	nacionales	adjective	Duolingo
nacionalidad	nacionalidad	noun	Duolingo
nada	nada	pronoun	Duolingo
nada	nada	verb	Duolingo
nada es	nada es		Duolingo
nada más	nada mas		Duolingo
nadaba	nadaba	verb	Duolingo
nadábamos	nadabamos	verb	Duolingo
nadabas	nadabas	verb	Duolingo
nadamos	nadamos	verb	Duolingo
nadan	nadan	verb	Duolingo
nadando	nadando	verb	Duolingo
nadar	nadar	verb	Duolingo
nadas	nadas	verb	Duolingo
nadaste	nadaste	verb	Duolingo
nadé	nade	verb	Duolingo
nadie	nadie	pronoun	Duolingo
nadie más	nadie mas		Duolingo
nadó	nado	verb	Duolingo
naranja	naranja		Duolingo
naranja	naranja	adjective	Duolingo
naranja	naranja	noun	Duolingo
naranjas	naranjas	adjective	Duolingo
narices	narices	noun	Duolingo
nariz	nariz	noun	Duolingo
natación	natacion	noun	Duolingo
natural	natural	adjective	Duolingo
naturales	naturales	adjective	Duolingo
naturaleza	naturaleza	noun	Duolingo
naturalmente	naturalmente	adverb	Duolingo
navegamos	navegamos	verb	Duolingo
navegará	navegara	verb	Duolingo
navegaré	navegare	verb	Duolingo
navegaremos	navegaremos	verb	Duolingo
navegué	navegue	verb	Duolingo
navidad	navidad	noun	Duolingo
necesaria	necesaria	adjective	Duolingo
necesariamente	necesariamente	adverb	Duolingo
necesarias	necesarias	adjective	Duolingo
necesario	necesario	adjective	Duolingo
necesarios	necesarios	adjective	Duolingo
necesidad	necesidad	noun	Duolingo
necesidades	necesidades	noun	Duolingo
necesita	necesita	verb	Duolingo
necesita escribir	necesita escribir		Duolingo
necesitaba	necesitaba	verb	Duolingo
necesitaban	necesitaban	verb	Duolingo
necesitamos	necesitamos	verb	Duolingo
necesitamos abrir	necesitamos abrir		Duolingo
necesitan	necesitan	verb	Duolingo
necesitar	necesitar	verb	Duolingo
necesitaría	necesitaria	verb	Duolingo
necesitarla	necesitarla	pronoun	Duolingo
necesitarlas	necesitarlas	pronoun	Duolingo
necesitas	necesitas	verb	Duolingo
necesito	necesito		Duolingo
necesito	necesito	verb	Duolingo
necesito comprar	necesito comprar		Duolingo
negativa	negativa	adjective	Duolingo
negativo	negativo	adjective	Duolingo
negativos	negativos	adjective	Duolingo
negó	nego	verb	Duolingo
negociación	negociacion	noun	Duolingo
negocio	negocio	noun	Duolingo
negocios	negocios	noun	Duolingo
negra	negra	adjective	Duolingo
negras	negras	adjective	Duolingo
negro	negro	adjective	Duolingo
negros	negros	adjective	Duolingo
negué	negue	verb	Duolingo
nerviosa	nerviosa	adjective	Duolingo
nerviosas	nerviosas	adjective	Duolingo
nervioso	nervioso	adjective	Duolingo
nevaba	nevaba	verb	Duolingo
nevando	nevando	verb	Duolingo
nevar	nevar	verb	Duolingo
nevará	nevara	verb	Duolingo
nevera	nevera	noun	Duolingo
neveras	neveras	noun	Duolingo
nevó	nevo	verb	Duolingo
ni	ni	conjunction	Duolingo
ni idea	ni idea		Duolingo
ni siquiera	ni siquiera		Duolingo
niebla	niebla	noun	Duolingo
nietas	nietas	noun	Duolingo
nieva	nieva	verb	Duolingo
niña	nina	noun	Duolingo
niñas	ninas	noun	Duolingo
niñez	ninez	noun	Duolingo
ningún	ningun	determiner	Duolingo
ninguna	ninguna	determiner	Duolingo
ninguna	ninguna	pronoun	Duolingo
ninguno	ninguno	pronoun	Duolingo
ninguno de	ninguno de		Duolingo
ningunos	ningunos	pronoun	Duolingo
niño	nino	noun	Duolingo
niños	ninos	noun	Duolingo
nivel	nivel	noun	Duolingo
niveles	niveles	noun	Duolingo
no	no		Duolingo
no	no	adverb	Duolingo
no crees	no crees		Duolingo
no creo que	no creo que		Duolingo
no es cierto que	no es cierto que		Duolingo
no es seguro que	no es seguro que		Duolingo
no está nada mal	no esta nada mal		Duolingo
no hay de qué	no hay de que		Duolingo
no hay por qué	no hay por que		Duolingo
no hay problema	no hay problema		Duolingo
no lo sé	no lo se		Duolingo
no me digas	no me digas		Duolingo
no me parece que	no me parece que		Duolingo
no pasa nada	no pasa nada		Duolingo
no puede ser	no puede ser		Duolingo
no puede ser que	no puede ser que		Duolingo
no te creo	no te creo		Duolingo
no vayamos	no vayamos		Duolingo
noche	noche	noun	Duolingo
nochebuena	nochebuena	noun	Duolingo
noches	noches	noun	Duolingo
nochevieja	nochevieja	noun	Duolingo
nombre	nombre	noun	Duolingo
nombre de usuario	nombre de usuario		Duolingo
nombres	nombres	noun	Duolingo
normal	normal	adjective	Duolingo
normalmente	normalmente	adverb	Duolingo
noroeste	noroeste	adjective	Duolingo
norte	norte	noun	Duolingo
norteamericana	norteamericana	adjective	Duolingo
norteamericano	norteamericano	adjective	Duolingo
nos	nos	pronoun	Duolingo
nos acordamos	nos acordamos		Duolingo
nos acostamos	nos acostamos		Duolingo
nos acostaremos	nos acostaremos		Duolingo
nos apuramos	nos apuramos		Duolingo
nos ayudan	nos ayudan		Duolingo
nos ayudas	nos ayudas		Duolingo
nos bajamos	nos bajamos		Duolingo
nos besamos	nos besamos		Duolingo
nos besaremos	nos besaremos		Duolingo
nos caemos	nos caemos		Duolingo
nos casamos	nos casamos		Duolingo
nos cepillamos	nos cepillamos		Duolingo
nos compra	nos compra		Duolingo
nos comunicamos	nos comunicamos		Duolingo
nos conocemos	nos conocemos		Duolingo
nos conocen	nos conocen		Duolingo
nos despertamos	nos despertamos		Duolingo
nos duchamos	nos duchamos		Duolingo
nos encanta	nos encanta		Duolingo
nos encontramos	nos encontramos		Duolingo
nos escondimos	nos escondimos		Duolingo
nos escribimos	nos escribimos		Duolingo
nos escuchan	nos escuchan		Duolingo
nos gusta	nos gusta		Duolingo
nos interesa	nos interesa		Duolingo
nos iremos	nos iremos		Duolingo
nos lavamos	nos lavamos		Duolingo
nos levantamos	nos levantamos		Duolingo
nos llamamos	nos llamamos		Duolingo
nos llamas	nos llamas		Duolingo
nos llevamos bien	nos llevamos bien		Duolingo
nos odiamos	nos odiamos		Duolingo
nos ponemos	nos ponemos		Duolingo
nos probamos	nos probamos		Duolingo
nos quedamos	nos quedamos		Duolingo
nos quedamos con	nos quedamos con		Duolingo
