learnable	normalized	partOfSpeech	source
hübsch	hubsch	adjective	Duolingo
hubschrauber	hubschrauber	noun	Duolingo
hügel	hugel	noun	Duolingo
huhn	huhn	noun	Duolingo
humboldt-universität	humboldt-universitat	proper noun	Duolingo
hund	hund	noun	Duolingo
hunde	hunde	noun	Duolingo
hunden	hunden	noun	Duolingo
hundert	hundert	numeral	Duolingo
hundertdreiundzwanzig	hundertdreiundzwanzig	numeral	Duolingo
hunger	hunger	noun	Duolingo
hungrig	hungrig	adjective	Duolingo
hurra	hurra	interjection	Duolingo
hut	hut	noun	Duolingo
hüte	hute	noun	Duolingo
ice	ice	noun	Duolingo
ich	ich	pronoun	Duolingo
ich freue mich	ich freue mich		Duolingo
ich kann nicht	ich kann nicht		Duolingo
idee	idee	noun	Duolingo
ideen	ideen	noun	Duolingo
ihm	ihm	pronoun	Duolingo
ihn	ihn	pronoun	Duolingo
ihnen	ihnen	pronoun	Duolingo
ihr	ihr		Duolingo
ihr	ihr	determiner	Duolingo
ihr	ihr	pronoun	Duolingo
ihre	ihre		Duolingo
ihre	ihre	determiner	Duolingo
ihre	ihre	pronoun	Duolingo
ihrem	ihrem	determiner	Duolingo
ihrem	ihrem	pronoun	Duolingo
ihren	ihren	determiner	Duolingo
ihren	ihren	pronoun	Duolingo
ihrer	ihrer	determiner	Duolingo
im	im		Duolingo
im	im	preposition	Duolingo
im angebot	im angebot		Duolingo
im ausland	im ausland		Duolingo
im bett	im bett		Duolingo
im jahr	im jahr		Duolingo
im koffer	im koffer		Duolingo
im monat	im monat		Duolingo
im park	im park		Duolingo
im schrank	im schrank		Duolingo
immer	immer	adverb	Duolingo
immer noch	immer noch		Duolingo
in	in		Duolingo
in	in	preposition	Duolingo
in deiner pause	in deiner pause		Duolingo
in dem stadtviertel	in dem stadtviertel		Duolingo
in den ferien	in den ferien		Duolingo
in der nähe	in der nahe		Duolingo
in der nähe von	in der nahe von		Duolingo
in der woche	in der woche		Duolingo
in der wohnung	in der wohnung		Duolingo
in die bar	in die bar		Duolingo
in eile	in eile		Duolingo
in einem team	in einem team		Duolingo
in einer stunde	in einer stunde		Duolingo
in einer wg	in einer wg		Duolingo
in meiner pause	in meiner pause		Duolingo
in ordnung	in ordnung		Duolingo
in rente	in rente		Duolingo
indien	indien	noun	Duolingo
indische	indische	adjective	Duolingo
individuell	individuell	adjective	Duolingo
individuelle	individuelle	adjective	Duolingo
individuellen	individuellen	adjective	Duolingo
informatik	informatik	noun	Duolingo
informationen	informationen	noun	Duolingo
inklusive	inklusive	adverb	Duolingo
innen	innen	adverb	Duolingo
ins	ins		Duolingo
ins	ins	preposition	Duolingo
ins internet	ins internet		Duolingo
ins möbelhaus	ins mobelhaus		Duolingo
insbesondere	insbesondere	adverb	Duolingo
insekt	insekt	noun	Duolingo
insekten	insekten	noun	Duolingo
insel	insel	noun	Duolingo
inseln	inseln	noun	Duolingo
instrument	instrument	noun	Duolingo
intelligent	intelligent	adjective	Duolingo
interessant	interessant	adjective	Duolingo
interessante	interessante	adjective	Duolingo
interessen	interessen	noun	Duolingo
interessiert	interessiert	verb	Duolingo
international	international	adjective	Duolingo
international	international	adverb	Duolingo
internationale	internationale	adjective	Duolingo
internationalen	internationalen	adjective	Duolingo
internet	internet	noun	Duolingo
internetverbindung	internetverbindung	noun	Duolingo
Interview	interview	noun	Duolingo
inzwischen	inzwischen	adverb	Duolingo
irgendein	irgendein	determiner	Duolingo
irgendetwas	irgendetwas	determiner	Duolingo
irgendjemand	irgendjemand	determiner	Duolingo
irgendwann	irgendwann	adverb	Duolingo
irgendwas	irgendwas	determiner	Duolingo
irgendwem	irgendwem	determiner	Duolingo
irgendwen	irgendwen	determiner	Duolingo
irgendwer	irgendwer	determiner	Duolingo
irgendwie	irgendwie	adverb	Duolingo
irgendwo	irgendwo	adverb	Duolingo
island	island	proper noun	Duolingo
iss	iss	verb	Duolingo
isst	isst	verb	Duolingo
ist	ist	verb	Duolingo
italienisch	italienisch	adjective	Duolingo
italienische	italienische	adjective	Duolingo
italienischem	italienischem	adjective	Duolingo
ja	ja	adverb	Duolingo
jacke	jacke	noun	Duolingo
jacken	jacken	noun	Duolingo
jahr	jahr	noun	Duolingo
jahre	jahre	noun	Duolingo
jahren	jahren	noun	Duolingo
jahrestag	jahrestag	noun	Duolingo
jahrhundert	jahrhundert	noun	Duolingo
jährlich	jahrlich	adjective	Duolingo
januar	januar	noun	Duolingo
japan	japan	proper noun	Duolingo
jazz	jazz	noun	Duolingo
je	je	adverb	Duolingo
je	je	conjunction	Duolingo
jeans	jeans	noun	Duolingo
jeans	jeans	proper noun	Duolingo
jede	jede	determiner	Duolingo
jedem	jedem	determiner	Duolingo
jeden	jeden	adjective	Duolingo
jedenfalls	jedenfalls	adverb	Duolingo
jeder	jeder	determiner	Duolingo
jeder	jeder	pronoun	Duolingo
jederzeit	jederzeit	adverb	Duolingo
jedes	jedes	determiner	Duolingo
jedes mal	jedes mal		Duolingo
jedoch	jedoch	adverb	Duolingo
jemals	jemals	adverb	Duolingo
jemand	jemand	determiner	Duolingo
jemand	jemand	pronoun	Duolingo
jemandem	jemandem	determiner	Duolingo
jemandem	jemandem	pronoun	Duolingo
jemanden	jemanden	determiner	Duolingo
jemanden	jemanden	pronoun	Duolingo
jemandes	jemandes	determiner	Duolingo
jetzt	jetzt	adverb	Duolingo
jetzt geht's los	jetzt geht's los		Duolingo
job	job	noun	Duolingo
jobinterview	jobinterview	noun	Duolingo
jogge	jogge	verb	Duolingo
joggen	joggen	verb	Duolingo
joggst	joggst	verb	Duolingo
joggt	joggt	verb	Duolingo
joghurt	joghurt	noun	Duolingo
jugendherberge	jugendherberge	noun	Duolingo
jugendliche	jugendliche	adjective	Duolingo
jugendlichen	jugendlichen	adjective	Duolingo
jugendlichen	jugendlichen	noun	Duolingo
juli	juli	noun	Duolingo
julia	julia	proper noun	Duolingo
jüng	jung		Duolingo
jung	jung	adjective	Duolingo
junge	junge	adjective	Duolingo
junge	junge	noun	Duolingo
jungen	jungen	adjective	Duolingo
jungen	jungen	noun	Duolingo
jünger	junger		Duolingo
jüngeren	jungeren	adjective	Duolingo
jüngsten	jungsten	adjective	Duolingo
jüngstes	jungstes	adjective	Duolingo
juni	juni	noun	Duolingo
käfer	kafer	noun	Duolingo
kaffee	kaffee	noun	Duolingo
Kaffeehaus	kaffeehaus	noun	Duolingo
kaffeemaschine	kaffeemaschine	noun	Duolingo
kaffeetisch	kaffeetisch	noun	Duolingo
käfig	kafig	noun	Duolingo
kakao	kakao	noun	Duolingo
kalender	kalender	noun	Duolingo
kält	kalt		Duolingo
kalt	kalt	adjective	Duolingo
kaltem	kaltem	adjective	Duolingo
kälter	kalter	adjective	Duolingo
kamera	kamera	noun	Duolingo
kanada	kanada	proper noun	Duolingo
kanadier	kanadier	noun	Duolingo
kanadierin	kanadierin	noun	Duolingo
Kanal	kanal	noun	Duolingo
kaninchen	kaninchen	noun	Duolingo
kantine	kantine	noun	Duolingo
kanzler	kanzler	noun	Duolingo
kanzlerin	kanzlerin	noun	Duolingo
Kapitel	kapitel	noun	Duolingo
kaputt	kaputt	adjective	Duolingo
kaputtgegangen	kaputtgegangen		Duolingo
Karibik	karibik	noun	Duolingo
karl	karl	proper noun	Duolingo
karneval	karneval	noun	Duolingo
karnevalsparty	karnevalsparty	noun	Duolingo
karnevalsumzug	karnevalsumzug	noun	Duolingo
karotte	karotte	noun	Duolingo
karotten	karotten	noun	Duolingo
karte	karte	noun	Duolingo
karten	karten	noun	Duolingo
kartoffel	kartoffel	noun	Duolingo
kartoffeln	kartoffeln	noun	Duolingo
kartoffelsalat	kartoffelsalat	noun	Duolingo
Karton	karton	noun	Duolingo
Kartons	kartons	noun	Duolingo
käse	kase	noun	Duolingo
käsebrot	kasebrot	noun	Duolingo
käsespätzle	kasespatzle	noun	Duolingo
kasse	kasse	noun	Duolingo
kassenbon	kassenbon	noun	Duolingo
kassenzettel	kassenzettel	noun	Duolingo
kater	kater	noun	Duolingo
katze	katze	noun	Duolingo
katzen	katzen	noun	Duolingo
kauf	kauf	verb	Duolingo
kaufen	kaufen	verb	Duolingo
kaufhaus	kaufhaus	noun	Duolingo
kaufst	kaufst	verb	Duolingo
kauft	kauft	verb	Duolingo
kaum	kaum	adverb	Duolingo
kein	kein	determiner	Duolingo
kein problem	kein problem		Duolingo
keine	keine	determiner	Duolingo
keine ursache	keine ursache		Duolingo
keinen	keinen	determiner	Duolingo
keinen hunger	keinen hunger		Duolingo
keiner	keiner	determiner	Duolingo
keinerlei	keinerlei	determiner	Duolingo
kekse	kekse	noun	Duolingo
keller	keller	noun	Duolingo
kellner	kellner	noun	Duolingo
kellnerin	kellnerin	noun	Duolingo
kenne	kenne	verb	Duolingo
kennen	kennen		Duolingo
kennen	kennen	verb	Duolingo
kennengelernt	kennengelernt		Duolingo
kennenlernen	kennenlernen	verb	Duolingo
kennenzulernen	kennenzulernen		Duolingo
kennst	kennst	verb	Duolingo
kennt	kennt	verb	Duolingo
kette	kette	noun	Duolingo
kilo	kilo	noun	Duolingo
kilogramm	kilogramm	noun	Duolingo
kilometer	kilometer	noun	Duolingo
kind	kind	noun	Duolingo
kinder	kinder	noun	Duolingo
kinderbuch	kinderbuch	noun	Duolingo
kindergarten	kindergarten	noun	Duolingo
kindern	kindern	noun	Duolingo
kinderstuhl	kinderstuhl	noun	Duolingo
kinderzimmer	kinderzimmer	noun	Duolingo
kino	kino	noun	Duolingo
kinokarten	kinokarten	noun	Duolingo
kiosk	kiosk	noun	Duolingo
kirche	kirche	noun	Duolingo
kirchen	kirchen	noun	Duolingo
klar	klar	adjective	Duolingo
klasse	klasse	adjective	Duolingo
klasse	klasse	noun	Duolingo
klassenarbeit	klassenarbeit	noun	Duolingo
klassentreffen	klassentreffen	noun	Duolingo
klassische musik	klassische musik		Duolingo
klavier	klavier	noun	Duolingo
kleid	kleid	noun	Duolingo
kleider	kleider	noun	Duolingo
kleidung	kleidung	noun	Duolingo
klein	klein	adjective	Duolingo
kleine	kleine	adjective	Duolingo
kleinen	kleinen	adjective	Duolingo
kleiner	kleiner	adjective	Duolingo
kleines	kleines	adjective	Duolingo
kleingeld	kleingeld	noun	Duolingo
klima	klima	noun	Duolingo
klimaanlage	klimaanlage	noun	Duolingo
Kloß	kloss	noun	Duolingo
klüg	klug		Duolingo
klug	klug	adjective	Duolingo
klüger	kluger	adjective	Duolingo
knapp	knapp	adjective	Duolingo
Kneipe	kneipe	noun	Duolingo
knoblauch	knoblauch	noun	Duolingo
knödel	knodel	noun	Duolingo
knopf	knopf	noun	Duolingo
knöpfe	knopfe	noun	Duolingo
Koalition	koalition	noun	Duolingo
koch	koch	noun	Duolingo
kochbuch	kochbuch	noun	Duolingo
koche	koche	verb	Duolingo
kochen	kochen	noun	Duolingo
köchin	kochin	noun	Duolingo
kochlöffel	kochloffel	noun	Duolingo
kochst	kochst	verb	Duolingo
kocht	kocht	verb	Duolingo
koffer	koffer	noun	Duolingo
kofferausgabe	kofferausgabe	noun	Duolingo
Kofferraum	kofferraum	noun	Duolingo
kohl	kohl	noun	Duolingo
kollege	kollege	noun	Duolingo
kollegen	kollegen	noun	Duolingo
kollegin	kollegin	noun	Duolingo
komisch	komisch	adjective	Duolingo
komischen	komischen	adjective	Duolingo
komischer	komischer	adjective	Duolingo
komm	komm	interjection	Duolingo
komme	komme	verb	Duolingo
kommen	kommen	verb	Duolingo
kommode	kommode	noun	Duolingo
kommst	kommst	verb	Duolingo
kommt	kommt	verb	Duolingo
komödie	komodie	noun	Duolingo
komplett	komplett	adjective	Duolingo
komplette	komplette	adjective	Duolingo
kompliziert	kompliziert	adjective	Duolingo
konditorei	konditorei	noun	Duolingo
können	konnen	verb	Duolingo
konnte	konnte	verb	Duolingo
könnten	konnten	verb	Duolingo
könntest	konntest	verb	Duolingo
konntet	konntet	verb	Duolingo
konsole	konsole	noun	Duolingo
Kontakt	kontakt	noun	Duolingo
kontinent	kontinent	noun	Duolingo
konto	konto	noun	Duolingo
kontonummer	kontonummer	noun	Duolingo
Kontrollen	kontrollen	noun	Duolingo
konzert	konzert	noun	Duolingo
konzerte	konzerte	noun	Duolingo
konzerten	konzerten	noun	Duolingo
kopf	kopf	noun	Duolingo
kopfhörer	kopfhorer	noun	Duolingo
kopfkissen	kopfkissen	noun	Duolingo
kopfschmerzen	kopfschmerzen	noun	Duolingo
korrupt	korrupt	adjective	Duolingo
kosmetik	kosmetik	noun	Duolingo
kosten	kosten	verb	Duolingo
kostenlos	kostenlos	adjective	Duolingo
kostenlose	kostenlose	adjective	Duolingo
kostenlosen	kostenlosen	adjective	Duolingo
kostet	kostet	verb	Duolingo
kostüme	kostume	noun	Duolingo
kränk	krank		Duolingo
krank	krank	adjective	Duolingo
kranken	kranken	adjective	Duolingo
krankenhaus	krankenhaus	noun	Duolingo
krankenpfleger	krankenpfleger	noun	Duolingo
krankenschwester	krankenschwester	noun	Duolingo
krawatte	krawatte	noun	Duolingo
kreditkarte	kreditkarte	noun	Duolingo
kreditkarten	kreditkarten	noun	Duolingo
kreuzfahrt	kreuzfahrt	noun	Duolingo
kreuzung	kreuzung	noun	Duolingo
krimis	krimis	noun	Duolingo
küche	kuche	noun	Duolingo
kuchen	kuchen	noun	Duolingo
küchensachen	kuchensachen	noun	Duolingo
küchenwaage	kuchenwaage	noun	Duolingo
kugel	kugel	noun	Duolingo
kugelschreiber	kugelschreiber	noun	Duolingo
kuh	kuh	noun	Duolingo
kühe	kuhe	noun	Duolingo
kühl	kuhl	adjective	Duolingo
kühlschrank	kuhlschrank	noun	Duolingo
kuli	kuli	noun	Duolingo
kulis	kulis	noun	Duolingo
kultur	kultur	noun	Duolingo
kunden	kunden	noun	Duolingo
kunst	kunst	noun	Duolingo
künstler	kunstler	noun	Duolingo
künstlerin	kunstlerin	noun	Duolingo
kunstmuseum	kunstmuseum	noun	Duolingo
kurs	kurs	noun	Duolingo
kurse	kurse	noun	Duolingo
kürz	kurz		Duolingo
kurz	kurz	adjective	Duolingo
kürzeren	kurzeren		Duolingo
kürzlich	kurzlich	adjective	Duolingo
Kuss	kuss	noun	Duolingo
küste	kuste	noun	Duolingo
l	l	adjective	Duolingo
labor	labor	noun	Duolingo
lachs	lachs	noun	Duolingo
lade	lade		Duolingo
ladegerät	ladegerat	noun	Duolingo
laden	laden	noun	Duolingo
lampe	lampe	noun	Duolingo
lampen	lampen	noun	Duolingo
land	land	noun	Duolingo
länder	lander	noun	Duolingo
landkarte	landkarte	noun	Duolingo
landschaft	landschaft	noun	Duolingo
läng	lang		Duolingo
lang	lang	adjective	Duolingo
lang	lang	adverb	Duolingo
lange	lange	adjective	Duolingo
lange	lange	adverb	Duolingo
lange nicht gesehen	lange nicht gesehen		Duolingo
langen	langen	adjective	Duolingo
länger	langer	adjective	Duolingo
langer tag	langer tag		Duolingo
langsam	langsam	adjective	Duolingo
langsam	langsam	adverb	Duolingo
langsamer	langsamer	adjective	Duolingo
längst	langst		Duolingo
langweilig	langweilig	adjective	Duolingo
laptop	laptop	noun	Duolingo
lass uns	lass uns		Duolingo
laufe	laufe	verb	Duolingo
laufen	laufen	verb	Duolingo
läufst	laufst	verb	Duolingo
läuft	lauft	verb	Duolingo
laut	laut	adjective	Duolingo
laut	laut	preposition	Duolingo
lauten	lauten	adjective	Duolingo
lauter	lauter	adjective	Duolingo
lebe	lebe	verb	Duolingo
leben	leben	noun	Duolingo
leben	leben	verb	Duolingo
lebenslauf	lebenslauf	noun	Duolingo
lebensmittel	lebensmittel	noun	Duolingo
leberwurst	leberwurst	noun	Duolingo
lebst	lebst	verb	Duolingo
lebt	lebt	verb	Duolingo
lecker	lecker	adjective	Duolingo
leckerer	leckerer	adjective	Duolingo
leder	leder	noun	Duolingo
lederjacke	lederjacke	noun	Duolingo
ledig	ledig	adjective	Duolingo
leer	leer	adjective	Duolingo
leg	leg	verb	Duolingo
lehrer	lehrer	noun	Duolingo
lehrerin	lehrerin	noun	Duolingo
lehrern	lehrern	noun	Duolingo
leicht	leicht		Duolingo
leicht	leicht	adjective	Duolingo
leichter	leichter	adjective	Duolingo
leid	leid	noun	Duolingo
leider	leider	adverb	Duolingo
leine	leine	noun	Duolingo
leise	leise	adjective	Duolingo
leiser	leiser	adjective	Duolingo
leistungen	leistungen	noun	Duolingo
leitung	leitung	noun	Duolingo
Leoparden	leoparden	noun	Duolingo
lerne	lerne	verb	Duolingo
lernen	lernen	verb	Duolingo
lernst	lernst	verb	Duolingo
lernt	lernt	verb	Duolingo
lese	lese	verb	Duolingo
lesen	lesen	noun	Duolingo
lesen	lesen	verb	Duolingo
lest	lest	verb	Duolingo
letzte	letzte	determiner	Duolingo
letzten	letzten	adjective	Duolingo
letzten	letzten	determiner	Duolingo
letzter	letzter	adjective	Duolingo
letztes	letztes		Duolingo
letztes mal	letztes mal		Duolingo
leuchtturm	leuchtturm	noun	Duolingo
leute	leute	noun	Duolingo
leuten	leuten	noun	Duolingo
licht	licht	noun	Duolingo
lieb	lieb	adjective	Duolingo
liebe	liebe	adjective	Duolingo
liebe	liebe	verb	Duolingo
lieber	lieber	adjective	Duolingo
lieber	lieber	adverb	Duolingo
lieblings	lieblings	noun	Duolingo
lieblingsband	lieblingsband	noun	Duolingo
lieblingsessen	lieblingsessen	noun	Duolingo
lieblingslied	lieblingslied	noun	Duolingo
lieblingsrestaurant	lieblingsrestaurant		Duolingo
lieblingsteam	lieblingsteam	noun	Duolingo
lieblingstier	lieblingstier	noun	Duolingo
liebst	liebst		Duolingo
liebst	liebst	verb	Duolingo
liebt	liebt	verb	Duolingo
lied	lied	noun	Duolingo
lieder	lieder	noun	Duolingo
lieferservice	lieferservice	noun	Duolingo
liest	liest	verb	Duolingo
lila	lila	adjective	Duolingo
limonade	limonade	noun	Duolingo
lineal	lineal	noun	Duolingo
linguistik	linguistik	noun	Duolingo
linie	linie	noun	Duolingo
link	link	noun	Duolingo
linken	linken	adjective	Duolingo
links	links	adverb	Duolingo
lissabon	lissabon	noun	Duolingo
liter	liter	noun	Duolingo
Literatur	literatur	noun	Duolingo
loch	loch	noun	Duolingo
löffel	loffel	noun	Duolingo
lokal	lokal	noun	Duolingo
los	los	adjective	Duolingo
los	los	adverb	Duolingo
löwe	lowe	noun	Duolingo
Löwen	lowen	noun	Duolingo
luft	luft	noun	Duolingo
luftballons	luftballons	noun	Duolingo
luftspiegelung	luftspiegelung	noun	Duolingo
lukas	lukas		Duolingo
lust	lust		Duolingo
lust	lust	noun	Duolingo
lustig	lustig	adjective	Duolingo
lustige	lustige	adjective	Duolingo
lustigen	lustigen	adjective	Duolingo
lustiger	lustiger	adjective	Duolingo
luxemburg	luxemburg	noun	Duolingo
mach	mach	verb	Duolingo
mach's gut	mach's gut		Duolingo
mache	mache	verb	Duolingo
machen	machen		Duolingo
machen	machen	verb	Duolingo
machst	machst	verb	Duolingo
macht	macht	verb	Duolingo
macht nichts	macht nichts		Duolingo
macht's gut	macht's gut		Duolingo
mächtiger	machtiger	adjective	Duolingo
mädchen	madchen	noun	Duolingo
mag	mag	verb	Duolingo
Magen	magen	noun	Duolingo
magisch	magisch	adjective	Duolingo
magst	magst	verb	Duolingo
Mahlzeit	mahlzeit	noun	Duolingo
mai	mai	noun	Duolingo
mainz	mainz	proper noun	Duolingo
maja	maja	proper noun	Duolingo
mal	mal	adverb	Duolingo
male	male	verb	Duolingo
mallorca	mallorca	proper noun	Duolingo
malst	malst	verb	Duolingo
malt	malt	verb	Duolingo
mama	mama	noun	Duolingo
mamas	mamas	noun	Duolingo
man	man	determiner	Duolingo
man	man	pronoun	Duolingo
manche	manche	determiner	Duolingo
manche	manche	pronoun	Duolingo
manchmal	manchmal	adverb	Duolingo
mango	mango	noun	Duolingo
mann	mann	noun	Duolingo
männer	manner	noun	Duolingo
männern	mannern	noun	Duolingo
mannschaft	mannschaft	noun	Duolingo
mäntel	mantel	noun	Duolingo
marathon	marathon	noun	Duolingo
märchen	marchen	noun	Duolingo
markt	markt	noun	Duolingo
marktplatz	marktplatz	noun	Duolingo
marmelade	marmelade	noun	Duolingo
märz	marz	noun	Duolingo
Marzipan	marzipan	noun	Duolingo
maschine	maschine	noun	Duolingo
maschinen	maschinen	noun	Duolingo
maschinenbau	maschinenbau	noun	Duolingo
Maske	maske	noun	Duolingo
masken	masken	noun	Duolingo
Mathe	mathe	noun	Duolingo
mathematik	mathematik	noun	Duolingo
matratze	matratze	noun	Duolingo
maultaschen	maultaschen	noun	Duolingo
maus	maus	noun	Duolingo
mäuse	mause	noun	Duolingo
mäusen	mausen	noun	Duolingo
mayo	mayo	noun	Duolingo
mecklenburg-vorpommern	mecklenburg-vorpommern		Duolingo
medizin	medizin	noun	Duolingo
meer	meer	noun	Duolingo
meerschweinchen	meerschweinchen	noun	Duolingo
mehl	mehl	noun	Duolingo
mehr	mehr		Duolingo
mehr	mehr	adverb	Duolingo
mehr	mehr	determiner	Duolingo
mehrbettzimmer	mehrbettzimmer	noun	Duolingo
mehreren	mehreren	determiner	Duolingo
mehrerer	mehrerer	determiner	Duolingo
mehrfamilienhaus	mehrfamilienhaus	noun	Duolingo
Mehrheit	mehrheit	noun	Duolingo
mehrwertsteuer	mehrwertsteuer	noun	Duolingo
meile	meile	noun	Duolingo
meilen	meilen	noun	Duolingo
mein	mein	determiner	Duolingo
mein	mein	pronoun	Duolingo
meine	meine	determiner	Duolingo
meine	meine	pronoun	Duolingo
meine damen und herren	meine damen und herren		Duolingo
meinem	meinem	determiner	Duolingo
meinem	meinem	pronoun	Duolingo
meinen	meinen	determiner	Duolingo
meinen	meinen	pronoun	Duolingo
meiner	meiner	determiner	Duolingo
meiner	meiner	pronoun	Duolingo
meinung	meinung	noun	Duolingo
meinungen	meinungen	noun	Duolingo
meist	meist		Duolingo
meist	meist	adverb	Duolingo
meisten	meisten	adjective	Duolingo
meistens	meistens	adverb	Duolingo
mensa	mensa	noun	Duolingo
mensch	mensch	noun	Duolingo
menschen	menschen	noun	Duolingo
menü	menu	noun	Duolingo
messer	messer	noun	Duolingo
meter	meter	noun	Duolingo
metzger	metzger	noun	Duolingo
metzgerei	metzgerei	noun	Duolingo
mich	mich		Duolingo
mich	mich	pronoun	Duolingo
miete	miete	noun	Duolingo
mietet	mietet	verb	Duolingo
mietwagen	mietwagen	noun	Duolingo
mikrowelle	mikrowelle	noun	Duolingo
milch	milch	noun	Duolingo
milchreis	milchreis	noun	Duolingo
million	million	noun	Duolingo
Millionen	millionen	noun	Duolingo
mindestens	mindestens	adverb	Duolingo
mineralwasser	mineralwasser	noun	Duolingo
minus	minus	adverb	Duolingo
minus	minus	preposition	Duolingo
minuten	minuten	noun	Duolingo
minze	minze	noun	Duolingo
mir	mir	pronoun	Duolingo
mir geht's gut	mir geht's gut		Duolingo
mir geht’s gut	mir geht's gut		Duolingo
mit	mit		Duolingo
mit	mit	preposition	Duolingo
mit freundlichen grüßen	mit freundlichen grussen		Duolingo
mitbewohner	mitbewohner	noun	Duolingo
mitbewohnerin	mitbewohnerin	noun	Duolingo
mitbewohnern	mitbewohnern	noun	Duolingo
mitgebracht	mitgebracht	verb	Duolingo
mitgespielt	mitgespielt	verb	Duolingo
mitglieder	mitglieder	noun	Duolingo
mitkommen	mitkommen	verb	Duolingo
mitleid	mitleid	noun	Duolingo
mitnehmen	mitnehmen		Duolingo
mitspielen	mitspielen	verb	Duolingo
Mittag	mittag	noun	Duolingo
mittagessen	mittagessen	noun	Duolingo
Mittagsmenü	mittagsmenu	noun	Duolingo
mittagszeit	mittagszeit	noun	Duolingo
mitte	mitte	noun	Duolingo
mittelmeer	mittelmeer	noun	Duolingo
mitternacht	mitternacht	noun	Duolingo
mittlerweile	mittlerweile	adverb	Duolingo
mittwoch	mittwoch	noun	Duolingo
mitzukommen	mitzukommen		Duolingo
mitzunehmen	mitzunehmen		Duolingo
möbel	mobel	noun	Duolingo
möbelhaus	mobelhaus	noun	Duolingo
möchte	mochte	verb	Duolingo
möchten	mochten	verb	Duolingo
möchtest	mochtest	verb	Duolingo
möchtet	mochtet	verb	Duolingo
Mode	mode	noun	Duolingo
modern	modern	adjective	Duolingo
modernen	modernen	adjective	Duolingo
mögen	mogen	verb	Duolingo
möglich	moglich	adjective	Duolingo
möglichen	moglichen	adjective	Duolingo
möglichkeit	moglichkeit	noun	Duolingo
möglichst	moglichst	adverb	Duolingo
mögt	mogt	verb	Duolingo
möhren	mohren	noun	Duolingo
moment	moment	noun	Duolingo
monat	monat	noun	Duolingo
monate	monate	noun	Duolingo
monaten	monaten	noun	Duolingo
monatlich	monatlich	adjective	Duolingo
mond	mond	noun	Duolingo
montag	montag	noun	Duolingo
moped	moped	noun	Duolingo
morgen	morgen	adverb	Duolingo
morgen	morgen	noun	Duolingo
morgens	morgens	adverb	Duolingo
moschee	moschee	noun	Duolingo
moskau	moskau	proper noun	Duolingo
motiviert	motiviert	adjective	Duolingo
motor	motor	noun	Duolingo
motorrad	motorrad	noun	Duolingo
motorroller	motorroller	noun	Duolingo
müde	mude	adjective	Duolingo
müll	mull	noun	Duolingo
Müllbeutel	mullbeutel	noun	Duolingo
mülleimer	mulleimer	noun	Duolingo
müller	muller	proper noun	Duolingo
münchen	munchen	noun	Duolingo
museen	museen	noun	Duolingo
museum	museum	noun	Duolingo
musik	musik	noun	Duolingo
musiker	musiker	noun	Duolingo
müsli	musli	noun	Duolingo
muss	muss	verb	Duolingo
müssen	mussen	verb	Duolingo
musste	musste	verb	Duolingo
mussten	mussten	verb	Duolingo
musstest	musstest	verb	Duolingo
musstet	musstet	verb	Duolingo
mutter	mutter	noun	Duolingo
muttersprache	muttersprache	noun	Duolingo
mütze	mutze	noun	Duolingo
nach	nach		Duolingo
nach	nach	preposition	Duolingo
nach dem signalton	nach dem signalton		Duolingo
nach der arbeit	nach der arbeit		Duolingo
nach der schule	nach der schule		Duolingo
nach hause	nach hause		Duolingo
nachbar	nachbar	noun	Duolingo
nachbarin	nachbarin	noun	Duolingo
nachbarn	nachbarn	noun	Duolingo
nachdem	nachdem	conjunction	Duolingo
nachher	nachher	adverb	Duolingo
nachmittag	nachmittag	noun	Duolingo
nachmittags	nachmittags	noun	Duolingo
nachname	nachname	noun	Duolingo
nachricht	nachricht	noun	Duolingo
nachrichten	nachrichten	noun	Duolingo
nachsehen	nachsehen		Duolingo
nächste	nachste	adjective	Duolingo
nächsten	nachsten	adjective	Duolingo
nächster	nachster	adjective	Duolingo
nächstes	nachstes	adjective	Duolingo
nächstes	nachstes	determiner	Duolingo
nächstes mal	nachstes mal		Duolingo
nacht	nacht	noun	Duolingo
nächte	nachte	noun	Duolingo
nachtisch	nachtisch	noun	Duolingo
nachts	nachts	adverb	Duolingo
nacken	nacken	noun	Duolingo
nahe	nahe	adjective	Duolingo
näher	naher	adjective	Duolingo
naja	naja	interjection	Duolingo
name	name	noun	Duolingo
namen	namen	noun	Duolingo
namibia	namibia	noun	Duolingo
nase	nase	noun	Duolingo
nass	nass	adjective	Duolingo
nationalpark	nationalpark	noun	Duolingo
natur	natur	noun	Duolingo
natürlich	naturlich	adverb	Duolingo
nebel	nebel	noun	Duolingo
neben	neben	preposition	Duolingo
nebenan	nebenan	adverb	Duolingo
nebenfach	nebenfach	noun	Duolingo
neblig	neblig	adjective	Duolingo
neffe	neffe	noun	Duolingo
nein	nein	adverb	Duolingo
nervös	nervos	adjective	Duolingo
nett	nett	adjective	Duolingo
nette	nette	adjective	Duolingo
netten	netten	adjective	Duolingo
netter	netter		Duolingo
nettes	nettes	adjective	Duolingo
neu	neu	adjective	Duolingo
neue	neue	adjective	Duolingo
neue kleidung	neue kleidung		Duolingo
neue wohnung	neue wohnung		Duolingo
neuem	neuem	adjective	Duolingo
neuen	neuen	adjective	Duolingo
