learnable	normalized	partOfSpeech	source
ferroviario	ferroviario	adjective	Duolingo
festa	festa	noun	Duolingo
feste	feste	noun	Duolingo
festivo	festivo	adjective	Duolingo
fidanzata	fidanzata	noun	Duolingo
fidanzate	fidanzate	noun	Duolingo
fidanzato	fidanzato	noun	Duolingo
figli	figli	noun	Duolingo
figlia	figlia	noun	Duolingo
figlie	figlie	noun	Duolingo
figlio	figlio	noun	Duolingo
fila	fila	noun	Duolingo
file	file	noun	Duolingo
film	film	noun	Duolingo
filmare	filmare	verb	Duolingo
filosofia	filosofia	noun	Duolingo
filosofie	filosofie	noun	Duolingo
finale	finale	adjective	Duolingo
finalmente	finalmente	adverb	Duolingo
finanza	finanza	noun	Duolingo
finanziamenti	finanziamenti	noun	Duolingo
finanziamento	finanziamento	noun	Duolingo
finché	finche	conjunction	Duolingo
fine	fine	noun	Duolingo
finendo	finendo	verb	Duolingo
finestra	finestra	noun	Duolingo
finestre	finestre	noun	Duolingo
finì	fini	verb	Duolingo
finiamo	finiamo	verb	Duolingo
finirà	finira	verb	Duolingo
finirai	finirai	verb	Duolingo
finiranno	finiranno	verb	Duolingo
finire	finire	verb	Duolingo
finirebbe	finirebbe	verb	Duolingo
finiremo	finiremo	verb	Duolingo
finisca	finisca	verb	Duolingo
finisce	finisce	verb	Duolingo
finisci	finisci	verb	Duolingo
finisse	finisse	verb	Duolingo
finissero	finissero	verb	Duolingo
finiva	finiva	verb	Duolingo
finivamo	finivamo	verb	Duolingo
fino	fino	preposition	Duolingo
fiore	fiore	noun	Duolingo
fiori	fiori	noun	Duolingo
firenze	firenze	proper noun	Duolingo
fisica	fisica	adjective	Duolingo
fisica	fisica	noun	Duolingo
fisici	fisici	adjective	Duolingo
fiume	fiume	noun	Duolingo
fiumi	fiumi	noun	Duolingo
flauti	flauti	noun	Duolingo
flauto	flauto	noun	Duolingo
fogli	fogli	noun	Duolingo
foglio	foglio	noun	Duolingo
folla	folla	noun	Duolingo
fondamentale	fondamentale	adjective	Duolingo
fondo	fondo	noun	Duolingo
forchetta	forchetta	noun	Duolingo
forchette	forchette	noun	Duolingo
foresta	foresta	noun	Duolingo
forma	forma	noun	Duolingo
formaggio	formaggio	noun	Duolingo
formale	formale	adjective	Duolingo
formali	formali	adjective	Duolingo
forme	forme	noun	Duolingo
formica	formica	noun	Duolingo
formula	formula	noun	Duolingo
forno	forno	noun	Duolingo
forse	forse	adverb	Duolingo
forte	forte	adjective	Duolingo
fortemente	fortemente	adverb	Duolingo
forti	forti	adjective	Duolingo
fortuna	fortuna	noun	Duolingo
fortunata	fortunata	adjective	Duolingo
fortunatamente	fortunatamente	adverb	Duolingo
fortunati	fortunati	adjective	Duolingo
forza	forza	noun	Duolingo
forze	forze	noun	Duolingo
fosse	fosse	verb	Duolingo
fossi	fossi	verb	Duolingo
foste	foste	verb	Duolingo
foto	foto	noun	Duolingo
fotografare	fotografare	verb	Duolingo
fotografia	fotografia	noun	Duolingo
fotografica	fotografica	adjective	Duolingo
fotografiche	fotografiche	adjective	Duolingo
fotografie	fotografie	noun	Duolingo
fra	fra	preposition	Duolingo
fra cui	fra cui		Duolingo
fragola	fragola	noun	Duolingo
fragole	fragole	noun	Duolingo
francese	francese	adjective	Duolingo
francese	francese	noun	Duolingo
francesi	francesi	adjective	Duolingo
francesi	francesi	noun	Duolingo
francia	francia	proper noun	Duolingo
francobolli	francobolli	noun	Duolingo
francobollo	francobollo	noun	Duolingo
frase	frase	noun	Duolingo
fratelli	fratelli	noun	Duolingo
fratello	fratello	noun	Duolingo
fredda	fredda	adjective	Duolingo
freddo	freddo	adjective	Duolingo
frequente	frequente	adjective	Duolingo
frequentemente	frequentemente	adverb	Duolingo
frequenti	frequenti	adjective	Duolingo
frequenza	frequenza	noun	Duolingo
fresca	fresca	adjective	Duolingo
fresco	fresco	adjective	Duolingo
frigge	frigge	verb	Duolingo
friggi	friggi	verb	Duolingo
friggiamo	friggiamo	verb	Duolingo
frigoriferi	frigoriferi	noun	Duolingo
frigorifero	frigorifero	noun	Duolingo
fritto	fritto	adjective	Duolingo
fronte	fronte	noun	Duolingo
frontiera	frontiera	noun	Duolingo
frutta	frutta	noun	Duolingo
fruttivendoli	fruttivendoli	noun	Duolingo
fruttivendolo	fruttivendolo	noun	Duolingo
fu	fu	verb	Duolingo
fuma	fuma	verb	Duolingo
fumando	fumando	verb	Duolingo
fumare	fumare	verb	Duolingo
fumi	fumi	noun	Duolingo
fumiamo	fumiamo	verb	Duolingo
fummo	fummo	verb	Duolingo
fumo	fumo	noun	Duolingo
funghi	funghi	noun	Duolingo
fuoco	fuoco	noun	Duolingo
fuori	fuori	adverb	Duolingo
fuori	fuori	preposition	Duolingo
furba	furba	adjective	Duolingo
furbi	furbi	adjective	Duolingo
furbo	furbo	adjective	Duolingo
futura	futura	adjective	Duolingo
gabbia	gabbia	noun	Duolingo
galleria	galleria	noun	Duolingo
gallerie	gallerie	noun	Duolingo
gallina	gallina	noun	Duolingo
galline	galline	noun	Duolingo
gallo	gallo	noun	Duolingo
gamba	gamba	noun	Duolingo
gambe	gambe	noun	Duolingo
gara	gara	noun	Duolingo
garage	garage	noun	Duolingo
gas	gas	noun	Duolingo
gatte	gatte	noun	Duolingo
gatti	gatti	noun	Duolingo
gatto	gatto	noun	Duolingo
gelati	gelati	noun	Duolingo
gelato	gelato	noun	Duolingo
generale	generale	adjective	Duolingo
generalmente	generalmente	adverb	Duolingo
generazione	generazione	noun	Duolingo
generazioni	generazioni	noun	Duolingo
genitore	genitore	noun	Duolingo
genitori	genitori	noun	Duolingo
gennaio	gennaio	noun	Duolingo
gente	gente	noun	Duolingo
gentile	gentile	adjective	Duolingo
gentili	gentili	adjective	Duolingo
geografia	geografia	noun	Duolingo
germania	germania	proper noun	Duolingo
ghiaccio	ghiaccio	noun	Duolingo
già	gia	adverb	Duolingo
giacca	giacca	noun	Duolingo
gialla	gialla	adjective	Duolingo
gialle	gialle	adjective	Duolingo
gialli	gialli	adjective	Duolingo
giallo	giallo	adjective	Duolingo
giardini	giardini	noun	Duolingo
giardino	giardino	noun	Duolingo
ginocchio	ginocchio	noun	Duolingo
gioca	gioca	verb	Duolingo
giocammo	giocammo	verb	Duolingo
giocando	giocando	verb	Duolingo
giocano	giocano	verb	Duolingo
giocare	giocare	verb	Duolingo
giocarono	giocarono	verb	Duolingo
giocasse	giocasse	verb	Duolingo
giocassero	giocassero	verb	Duolingo
giocatore	giocatore	noun	Duolingo
giocatori	giocatori	noun	Duolingo
giocattoli	giocattoli	noun	Duolingo
giocattolo	giocattolo	noun	Duolingo
giocava	giocava	verb	Duolingo
giocavamo	giocavamo	verb	Duolingo
giocavano	giocavano	verb	Duolingo
giocherà	giochera	verb	Duolingo
giocheranno	giocheranno	verb	Duolingo
giocherebbe	giocherebbe	verb	Duolingo
giocherei	giocherei	verb	Duolingo
giocheresti	giocheresti	verb	Duolingo
giocherò	giochero	verb	Duolingo
giochi	giochi	noun	Duolingo
giochi	giochi	verb	Duolingo
giochiamo	giochiamo	verb	Duolingo
giochiate	giochiate	verb	Duolingo
gioco	gioco	noun	Duolingo
gioco	gioco	verb	Duolingo
gioia	gioia	noun	Duolingo
gioielleria	gioielleria	noun	Duolingo
giornale	giornale	noun	Duolingo
giornali	giornali	noun	Duolingo
giornalista	giornalista	noun	Duolingo
giornalisti	giornalisti	noun	Duolingo
giorni	giorni	noun	Duolingo
giorno	giorno	noun	Duolingo
giovane	giovane	adjective	Duolingo
giovane	giovane	noun	Duolingo
giovani	giovani	adjective	Duolingo
giovani	giovani	noun	Duolingo
giovedì	giovedi	noun	Duolingo
gira	gira	verb	Duolingo
girare	girare	verb	Duolingo
girate	girate	verb	Duolingo
giù	giu	adverb	Duolingo
giudica	giudica	verb	Duolingo
giudicare	giudicare	verb	Duolingo
giudice	giudice	noun	Duolingo
giudichiamo	giudichiamo	verb	Duolingo
giudici	giudici	noun	Duolingo
giudico	giudico	verb	Duolingo
giudizi	giudizi	noun	Duolingo
giudizio	giudizio	noun	Duolingo
giugno	giugno	noun	Duolingo
giusta	giusta	adjective	Duolingo
giustizia	giustizia	noun	Duolingo
giusto	giusto	adjective	Duolingo
gli	gli		Duolingo
gli	gli	determiner	Duolingo
gli	gli	pronoun	Duolingo
gli piace	gli piace		Duolingo
glielo	glielo	pronoun	Duolingo
globale	globale	adjective	Duolingo
gol	gol	noun	Duolingo
gola	gola	noun	Duolingo
gonna	gonna	noun	Duolingo
gonne	gonne	noun	Duolingo
gorilla	gorilla	noun	Duolingo
governatore	governatore	noun	Duolingo
governatrice	governatrice	noun	Duolingo
governi	governi	noun	Duolingo
governo	governo	noun	Duolingo
grammi	grammi	noun	Duolingo
grammo	grammo	noun	Duolingo
grande	grande	adjective	Duolingo
grandi	grandi	adjective	Duolingo
grandiosa	grandiosa	adjective	Duolingo
grandioso	grandioso	adjective	Duolingo
grassa	grassa	adjective	Duolingo
grasso	grasso	adjective	Duolingo
gratuita	gratuita	adjective	Duolingo
gratuito	gratuito	adjective	Duolingo
grave	grave	adjective	Duolingo
gravemente	gravemente	adverb	Duolingo
gravità	gravita	noun	Duolingo
grazie	grazie	interjection	Duolingo
greca	greca	adjective	Duolingo
greco	greco	adjective	Duolingo
grida	grida	verb	Duolingo
gridano	gridano	verb	Duolingo
grido	grido	noun	Duolingo
grigi	grigi	adjective	Duolingo
grigia	grigia	adjective	Duolingo
grigie	grigie	adjective	Duolingo
grigio	grigio	adjective	Duolingo
griglia	griglia	noun	Duolingo
grossi	grossi	adjective	Duolingo
grosso	grosso	adjective	Duolingo
gruppo	gruppo	noun	Duolingo
guadagna	guadagna	verb	Duolingo
guadagnare	guadagnare	verb	Duolingo
guai	guai	noun	Duolingo
guanti	guanti	noun	Duolingo
guanto	guanto	noun	Duolingo
guarda	guarda	verb	Duolingo
guardai	guardai	verb	Duolingo
guardammo	guardammo	verb	Duolingo
guardando	guardando	verb	Duolingo
guardare	guardare	verb	Duolingo
guardarono	guardarono	verb	Duolingo
guardasse	guardasse	verb	Duolingo
guardassi	guardassi	verb	Duolingo
guardate	guardate	verb	Duolingo
guardava	guardava	verb	Duolingo
guarderai	guarderai	verb	Duolingo
guarderebbe	guarderebbe	verb	Duolingo
guarderò	guardero	verb	Duolingo
guardi	guardi	verb	Duolingo
guardia	guardia	noun	Duolingo
guardiamo	guardiamo	verb	Duolingo
guardie	guardie	noun	Duolingo
guardò	guardo	verb	Duolingo
guerra	guerra	noun	Duolingo
guerre	guerre	noun	Duolingo
guida	guida	noun	Duolingo
guida	guida	verb	Duolingo
guidare	guidare	verb	Duolingo
guidiamo	guidiamo	verb	Duolingo
guido	guido	verb	Duolingo
gusto	gusto	noun	Duolingo
gustosa	gustosa	adjective	Duolingo
gustoso	gustoso	adjective	Duolingo
ha	ha	verb	Duolingo
hai	hai	verb	Duolingo
hanno	hanno	verb	Duolingo
ho	ho	verb	Duolingo
i	i		Duolingo
i	i	determiner	Duolingo
idea	idea	noun	Duolingo
ideale	ideale	adjective	Duolingo
idraulici	idraulici	noun	Duolingo
idraulico	idraulico	noun	Duolingo
ieri	ieri	adverb	Duolingo
il	il		Duolingo
il	il	determiner	Duolingo
imbarazzata	imbarazzata	adjective	Duolingo
immaginare	immaginare	verb	Duolingo
immaginazione	immaginazione	noun	Duolingo
immagine	immagine	noun	Duolingo
immagini	immagini	noun	Duolingo
immediatamente	immediatamente	adverb	Duolingo
imparare	imparare	verb	Duolingo
impari	impari	verb	Duolingo
impariamo	impariamo	verb	Duolingo
impegnata	impegnata	adjective	Duolingo
impegnato	impegnato	adjective	Duolingo
impermeabile	impermeabile	adjective	Duolingo
impermeabile	impermeabile	noun	Duolingo
impiegata	impiegata	noun	Duolingo
impiegato	impiegato	noun	Duolingo
importante	importante	adjective	Duolingo
importanza	importanza	noun	Duolingo
impossibile	impossibile	adjective	Duolingo
imprenditore	imprenditore	noun	Duolingo
impresa	impresa	noun	Duolingo
in	in	preposition	Duolingo
in cui	in cui		Duolingo
in mano	in mano		Duolingo
in quale	in quale	adjective	Duolingo
incidente	incidente	noun	Duolingo
includendo	includendo	verb	Duolingo
incontra	incontra	verb	Duolingo
incontrano	incontrano	verb	Duolingo
incontrare	incontrare	verb	Duolingo
incontri	incontri	noun	Duolingo
incontri	incontri	verb	Duolingo
incontriamo	incontriamo	verb	Duolingo
incontro	incontro	noun	Duolingo
indica	indica	verb	Duolingo
indicai	indicai	verb	Duolingo
indicando	indicando	verb	Duolingo
indicare	indicare	verb	Duolingo
indicasse	indicasse	verb	Duolingo
indicassi	indicassi	verb	Duolingo
indicava	indicava	verb	Duolingo
indicherebbe	indicherebbe	verb	Duolingo
indicherei	indicherei	verb	Duolingo
indicherò	indichero	verb	Duolingo
indichi	indichi	verb	Duolingo
indichiate	indichiate	verb	Duolingo
indicò	indico	verb	Duolingo
indietro	indietro	adverb	Duolingo
indipendente	indipendente	adjective	Duolingo
indipendenti	indipendenti	adjective	Duolingo
indipendenza	indipendenza	noun	Duolingo
indirizzi	indirizzi	noun	Duolingo
indirizzo	indirizzo	noun	Duolingo
individui	individui	noun	Duolingo
individuo	individuo	noun	Duolingo
indossa	indossa	verb	Duolingo
indossando	indossando	verb	Duolingo
indossare	indossare	verb	Duolingo
indossiamo	indossiamo	verb	Duolingo
indosso	indosso	verb	Duolingo
industria	industria	noun	Duolingo
industriale	industriale	adjective	Duolingo
industriali	industriali	adjective	Duolingo
infantile	infantile	adjective	Duolingo
infanzia	infanzia	noun	Duolingo
infatti	infatti	adverb	Duolingo
infermiera	infermiera	noun	Duolingo
infermiere	infermiere	noun	Duolingo
infine	infine	adverb	Duolingo
influenza	influenza	noun	Duolingo
informatica	informatica	noun	Duolingo
informazione	informazione	noun	Duolingo
informazioni	informazioni	noun	Duolingo
ingegnere	ingegnere	noun	Duolingo
ingegneri	ingegneri	noun	Duolingo
inghilterra	inghilterra	proper noun	Duolingo
inglese	inglese	adjective	Duolingo
inglese	inglese	noun	Duolingo
inglesi	inglesi	adjective	Duolingo
ingrediente	ingrediente	noun	Duolingo
ingressi	ingressi	noun	Duolingo
ingresso	ingresso	noun	Duolingo
inizi	inizi	noun	Duolingo
iniziare	iniziare	verb	Duolingo
inizio	inizio	noun	Duolingo
inquilini	inquilini	noun	Duolingo
inquilino	inquilino	noun	Duolingo
insalata	insalata	noun	Duolingo
insegna	insegna	verb	Duolingo
insegnante	insegnante	noun	Duolingo
insegnanti	insegnanti	noun	Duolingo
insegnare	insegnare	verb	Duolingo
insegni	insegni	verb	Duolingo
insegno	insegno	verb	Duolingo
insetti	insetti	noun	Duolingo
insetto	insetto	noun	Duolingo
insieme	insieme	adverb	Duolingo
insomma	insomma	adverb	Duolingo
intanto	intanto	adverb	Duolingo
intellettuale	intellettuale	adjective	Duolingo
intellettuali	intellettuali	adjective	Duolingo
intelligente	intelligente	adjective	Duolingo
intelligenza	intelligenza	noun	Duolingo
intenzione	intenzione	noun	Duolingo
interessante	interessante	adjective	Duolingo
interessanti	interessanti	adjective	Duolingo
interessata	interessata	adjective	Duolingo
interessato	interessato	adjective	Duolingo
interesse	interesse	noun	Duolingo
interessi	interessi	noun	Duolingo
interiore	interiore	noun	Duolingo
interiori	interiori	noun	Duolingo
internazionale	internazionale	adjective	Duolingo
internazionali	internazionali	adjective	Duolingo
internet	internet	noun	Duolingo
intero	intero	adjective	Duolingo
interpretazione	interpretazione	noun	Duolingo
interventi	interventi	noun	Duolingo
intervento	intervento	noun	Duolingo
intervista	intervista	noun	Duolingo
intorno	intorno	adverb	Duolingo
invece	invece	adverb	Duolingo
invenzione	invenzione	noun	Duolingo
invenzioni	invenzioni	noun	Duolingo
inverno	inverno	noun	Duolingo
inviamo	inviamo	verb	Duolingo
inviando	inviando	verb	Duolingo
inviare	inviare	verb	Duolingo
inviate	inviate	verb	Duolingo
invii	invii	verb	Duolingo
invita	invita	verb	Duolingo
invitare	invitare	verb	Duolingo
inviti	inviti	verb	Duolingo
invitiamo	invitiamo	verb	Duolingo
invito	invito	noun	Duolingo
io	io	pronoun	Duolingo
isola	isola	noun	Duolingo
isole	isole	noun	Duolingo
istituti	istituti	noun	Duolingo
istituto	istituto	noun	Duolingo
istituzione	istituzione	noun	Duolingo
istituzioni	istituzioni	noun	Duolingo
istruzioni	istruzioni	noun	Duolingo
italia	italia	proper noun	Duolingo
italiana	italiana	adjective	Duolingo
italiana	italiana	noun	Duolingo
italiani	italiani	adjective	Duolingo
italiani	italiani	noun	Duolingo
italiano	italiano	adjective	Duolingo
italiano	italiano	noun	Duolingo
jeans	jeans	noun	Duolingo
l'	l'		Duolingo
l'	l'	determiner	Duolingo
l'	l'	pronoun	Duolingo
la	la		Duolingo
là	la	adverb	Duolingo
la	la	determiner	Duolingo
la	la	pronoun	Duolingo
la preghiamo	la preghiamo	verb	Duolingo
la prego	la prego	verb	Duolingo
labbra	labbra	noun	Duolingo
laboratori	laboratori	noun	Duolingo
laboratorio	laboratorio	noun	Duolingo
lacrime	lacrime	noun	Duolingo
laghi	laghi	noun	Duolingo
lago	lago	noun	Duolingo
lampada	lampada	noun	Duolingo
lana	lana	noun	Duolingo
lascerà	lascera	verb	Duolingo
lascerai	lascerai	verb	Duolingo
lascerebbe	lascerebbe	verb	Duolingo
lascerebbero	lascerebbero	verb	Duolingo
lasceresti	lasceresti	verb	Duolingo
lascerò	lascero	verb	Duolingo
lasci	lasci	verb	Duolingo
lascia	lascia	verb	Duolingo
lasciai	lasciai	verb	Duolingo
lasciamo	lasciamo	verb	Duolingo
lasciando	lasciando	verb	Duolingo
lasciare	lasciare	verb	Duolingo
lasciarvi	lasciarvi	pronoun	Duolingo
lasciasse	lasciasse	verb	Duolingo
lasciate	lasciate	verb	Duolingo
lasciava	lasciava	verb	Duolingo
lasciavano	lasciavano	verb	Duolingo
lasciavo	lasciavo	verb	Duolingo
lasciò	lascio	verb	Duolingo
lati	lati	noun	Duolingo
latino	latino	noun	Duolingo
lato	lato	noun	Duolingo
latte	latte	noun	Duolingo
laurea	laurea	noun	Duolingo
lava	lava	verb	Duolingo
lavando	lavando	verb	Duolingo
lavare	lavare	verb	Duolingo
lavate	lavate	verb	Duolingo
lavi	lavi	verb	Duolingo
laviamo	laviamo	verb	Duolingo
lavo	lavo	verb	Duolingo
lavora	lavora	verb	Duolingo
lavorammo	lavorammo	verb	Duolingo
lavorando	lavorando	verb	Duolingo
lavorano	lavorano	verb	Duolingo
lavorare	lavorare	verb	Duolingo
lavorasse	lavorasse	verb	Duolingo
lavorate	lavorate	verb	Duolingo
lavorava	lavorava	verb	Duolingo
lavoravano	lavoravano	verb	Duolingo
lavoreranno	lavoreranno	verb	Duolingo
lavorerebbe	lavorerebbe	verb	Duolingo
lavorerebbero	lavorerebbero	verb	Duolingo
lavoreremo	lavoreremo	verb	Duolingo
lavorerò	lavorero	verb	Duolingo
lavori	lavori	noun	Duolingo
lavori	lavori	verb	Duolingo
lavoro	lavoro	noun	Duolingo
lavoro	lavoro	verb	Duolingo
lazio	lazio	proper noun	Duolingo
le	le		Duolingo
le	le	determiner	Duolingo
le	le	pronoun	Duolingo
le piace	le piace		Duolingo
legale	legale	adjective	Duolingo
legali	legali	adjective	Duolingo
legga	legga	verb	Duolingo
legge	legge	noun	Duolingo
legge	legge	verb	Duolingo
leggendo	leggendo	verb	Duolingo
leggera	leggera	adjective	Duolingo
leggerà	leggera	verb	Duolingo
leggeranno	leggeranno	verb	Duolingo
leggere	leggere	adjective	Duolingo
leggere	leggere	verb	Duolingo
leggerebbe	leggerebbe	verb	Duolingo
leggerei	leggerei	verb	Duolingo
leggeremo	leggeremo	verb	Duolingo
leggeresti	leggeresti	verb	Duolingo
leggeri	leggeri	adjective	Duolingo
leggero	leggero	adjective	Duolingo
leggerò	leggero	verb	Duolingo
leggesse	leggesse	verb	Duolingo
leggessero	leggessero	verb	Duolingo
leggessi	leggessi	verb	Duolingo
leggesti	leggesti	verb	Duolingo
leggete	leggete	verb	Duolingo
leggeva	leggeva	verb	Duolingo
leggevano	leggevano	verb	Duolingo
leggevo	leggevo	verb	Duolingo
leggi	leggi	noun	Duolingo
leggi	leggi	verb	Duolingo
leggiamo	leggiamo	verb	Duolingo
leggiate	leggiate	verb	Duolingo
leggo	leggo	verb	Duolingo
leggono	leggono	verb	Duolingo
legno	legno	noun	Duolingo
lei	lei	pronoun	Duolingo
lenta	lenta	adjective	Duolingo
lentamente	lentamente	adverb	Duolingo
lenti	lenti	adjective	Duolingo
lento	lento	adjective	Duolingo
lenzuola	lenzuola	noun	Duolingo
lenzuoli	lenzuoli	noun	Duolingo
leone	leone	noun	Duolingo
leonessa	leonessa	noun	Duolingo
lesse	lesse	verb	Duolingo
lessi	lessi	verb	Duolingo
lettera	lettera	noun	Duolingo
letteratura	letteratura	noun	Duolingo
lettere	lettere	noun	Duolingo
letti	letti	noun	Duolingo
letto	letto	noun	Duolingo
lettore	lettore	noun	Duolingo
lezione	lezione	noun	Duolingo
lezioni	lezioni	noun	Duolingo
lì	li	adverb	Duolingo
li	li	pronoun	Duolingo
libera	libera	adjective	Duolingo
liberazione	liberazione	noun	Duolingo
liberi	liberi	adjective	Duolingo
libero	libero	adjective	Duolingo
libertà	liberta	noun	Duolingo
libreria	libreria	noun	Duolingo
libri	libri	noun	Duolingo
libro	libro	noun	Duolingo
liceo	liceo	noun	Duolingo
liguria	liguria	proper noun	Duolingo
limonata	limonata	noun	Duolingo
limone	limone	noun	Duolingo
limpida	limpida	adjective	Duolingo
limpido	limpido	adjective	Duolingo
lingua	lingua	noun	Duolingo
linguaggio	linguaggio	noun	Duolingo
lingue	lingue	noun	Duolingo
litri	litri	noun	Duolingo
litro	litro	noun	Duolingo
livelli	livelli	noun	Duolingo
livello	livello	noun	Duolingo
lo	lo	determiner	Duolingo
lo	lo	pronoun	Duolingo
lo stesso	lo stesso		Duolingo
locale	locale	adjective	Duolingo
logica	logica	adjective	Duolingo
logico	logico	adjective	Duolingo
lombardia	lombardia	proper noun	Duolingo
lontana	lontana	adjective	Duolingo
lontano	lontano	adjective	Duolingo
loro	loro	determiner	Duolingo
loro	loro	pronoun	Duolingo
luce	luce	noun	Duolingo
luci	luci	noun	Duolingo
luglio	luglio	noun	Duolingo
lui	lui	pronoun	Duolingo
luminosa	luminosa	adjective	Duolingo
luminose	luminose	adjective	Duolingo
luminoso	luminoso	adjective	Duolingo
luna	luna	noun	Duolingo
lunedì	lunedi	noun	Duolingo
lunga	lunga	adjective	Duolingo
lunghe	lunghe	adjective	Duolingo
lunghi	lunghi	adjective	Duolingo
lungo	lungo	adjective	Duolingo
lungo	lungo	preposition	Duolingo
luoghi	luoghi	noun	Duolingo
luogo	luogo	noun	Duolingo
lupo	lupo	noun	Duolingo
ma	ma	conjunction	Duolingo
macchina	macchina	noun	Duolingo
macchine	macchine	noun	Duolingo
macedonia	macedonia	noun	Duolingo
macelleria	macelleria	noun	Duolingo
madre	madre	noun	Duolingo
madri	madri	noun	Duolingo
maestra	maestra	noun	Duolingo
maestri	maestri	noun	Duolingo
magari	magari	adverb	Duolingo
maggio	maggio	noun	Duolingo
maggioranza	maggioranza	noun	Duolingo
maggiore	maggiore	proper noun	Duolingo
maglia	maglia	noun	Duolingo
maglie	maglie	noun	Duolingo
maglietta	maglietta	noun	Duolingo
magliette	magliette	noun	Duolingo
maglione	maglione	noun	Duolingo
maglioni	maglioni	noun	Duolingo
magra	magra	adjective	Duolingo
magre	magre	adjective	Duolingo
mai	mai	adverb	Duolingo
maiale	maiale	noun	Duolingo
mal	mal	noun	Duolingo
malata	malata	adjective	Duolingo
malati	malati	adjective	Duolingo
malato	malato	adjective	Duolingo
malattia	malattia	noun	Duolingo
male	male	adverb	Duolingo
maleducata	maleducata	adjective	Duolingo
maleducate	maleducate	adjective	Duolingo
maleducati	maleducati	adjective	Duolingo
malissimo	malissimo	adverb	Duolingo
mamma	mamma	noun	Duolingo
manca	manca	verb	Duolingo
mancano	mancano	verb	Duolingo
mancare	mancare	verb	Duolingo
manco	manco	verb	Duolingo
manda	manda	verb	Duolingo
mandare	mandare	verb	Duolingo
mandarini	mandarini	noun	Duolingo
mandarino	mandarino	noun	Duolingo
mangerebbe	mangerebbe	verb	Duolingo
mangerebbero	mangerebbero	verb	Duolingo
mangeresti	mangeresti	verb	Duolingo
mangi	mangi	verb	Duolingo
mangia	mangia	verb	Duolingo
mangiamo	mangiamo	verb	Duolingo
mangiando	mangiando	verb	Duolingo
mangiano	mangiano	verb	Duolingo
mangiare	mangiare	verb	Duolingo
mangiate	mangiate	verb	Duolingo
mangio	mangio	verb	Duolingo
mani	mani	noun	Duolingo
manica	manica	noun	Duolingo
maniche	maniche	noun	Duolingo
maniera	maniera	noun	Duolingo
mano	mano	noun	Duolingo
manzo	manzo	noun	Duolingo
mappa	mappa	noun	Duolingo
mare	mare	noun	Duolingo
marie	marie	proper noun	Duolingo
mariti	mariti	noun	Duolingo
marito	marito	noun	Duolingo
marmellata	marmellata	noun	Duolingo
marrone	marrone	adjective	Duolingo
martedì	martedi	noun	Duolingo
marzo	marzo	noun	Duolingo
matematica	matematica	noun	Duolingo
matita	matita	noun	Duolingo
matite	matite	noun	Duolingo
matrimonio	matrimonio	noun	Duolingo
mattina	mattina	noun	Duolingo
matura	matura	adjective	Duolingo
mature	mature	adjective	Duolingo
maturi	maturi	adjective	Duolingo
maturo	maturo	adjective	Duolingo
me	me	pronoun	Duolingo
meccanici	meccanici	noun	Duolingo
meccanico	meccanico	noun	Duolingo
meccanismi	meccanismi	noun	Duolingo
meccanismo	meccanismo	noun	Duolingo
medici	medici	noun	Duolingo
medicina	medicina	noun	Duolingo
medicine	medicine	noun	Duolingo
medico	medico	noun	Duolingo
meditazione	meditazione	noun	Duolingo
meditazioni	meditazioni	noun	Duolingo
mediterraneo	mediterraneo	adjective	Duolingo
meglio	meglio	adverb	Duolingo
mela	mela	noun	Duolingo
mele	mele	noun	Duolingo
memoria	memoria	noun	Duolingo
meno	meno	adjective	Duolingo
meno	meno	adverb	Duolingo
meno	meno	preposition	Duolingo
meno male	meno male	adverb	Duolingo
mente	mente	noun	Duolingo
mente	mente	verb	Duolingo
menti	menti	noun	Duolingo
mentire	mentire	verb	Duolingo
mento	mento	verb	Duolingo
mentono	mentono	verb	Duolingo
mentre	mentre	conjunction	Duolingo
menu	menu	noun	Duolingo
meraviglioso	meraviglioso	adjective	Duolingo
mercati	mercati	noun	Duolingo
mercato	mercato	noun	Duolingo
mercoledì	mercoledi	noun	Duolingo
meridionale	meridionale	adjective	Duolingo
mese	mese	noun	Duolingo
mesi	mesi	noun	Duolingo
messaggi	messaggi	noun	Duolingo
messaggio	messaggio	noun	Duolingo
metà	meta	noun	Duolingo
metalli	metalli	noun	Duolingo
metallo	metallo	noun	Duolingo
metodi	metodi	noun	Duolingo
metodo	metodo	noun	Duolingo
metri	metri	noun	Duolingo
metro	metro	noun	Duolingo
metta	metta	verb	Duolingo
mettano	mettano	verb	Duolingo
mette	mette	verb	Duolingo
mettendo	mettendo	verb	Duolingo
metterà	mettera	verb	Duolingo
metterai	metterai	verb	Duolingo
metteranno	metteranno	verb	Duolingo
mettere	mettere	verb	Duolingo
metterebbe	metterebbe	verb	Duolingo
metterei	metterei	verb	Duolingo
metterla	metterla	pronoun	Duolingo
mettesse	mettesse	verb	Duolingo
mettessero	mettessero	verb	Duolingo
mettessi	mettessi	verb	Duolingo
mettete	mettete	verb	Duolingo
metteva	metteva	verb	Duolingo
mettevo	mettevo	verb	Duolingo
metti	metti	verb	Duolingo
metto	metto	verb	Duolingo
mezza	mezza	noun	Duolingo
mezzanotte	mezzanotte	noun	Duolingo
mezzi	mezzi	noun	Duolingo
mezzo	mezzo	adverb	Duolingo
